length,maxspeed,lanes,highway
155.65200000000002,,,residential
103.07600000000001,25 mph,"['2', '3']",tertiary
75.618,25 mph,2,residential
193.54,25 mph,,residential
101.36099999999999,25 mph,2,residential
76.209,25 mph,2,tertiary
77.641,25 mph,2,tertiary
193.54000000000002,25 mph,,residential
151.64499999999998,,,residential
75.903,25 mph,2,residential
98.093,25 mph,2,residential
286.386,,,residential
17.336,,,tertiary
282.29,,,residential
64.133,,,tertiary
72.601,,,residential
79.408,,,residential
139.298,,,residential
164.301,25 mph,2,tertiary
111.645,25 mph,2,tertiary
319.503,25 mph,"['3', '1']",tertiary
14.864,25 mph,2,tertiary
40.86,,,residential
164.30100000000002,25 mph,2,tertiary
204.32600000000002,25 mph,2,tertiary
138.583,25 mph,2,tertiary
90.07300000000001,,,residential
209.682,25 mph,2,residential
78.828,25 mph,2,tertiary
218.846,25 mph,2,tertiary
137.576,25 mph,2,tertiary
27.19,25 mph,2,tertiary
37.733000000000004,25 mph,2,tertiary
69.97200000000001,,,residential
82.90799999999999,,,residential
96.743,25 mph,2,tertiary
33.972,25 mph,2,tertiary
49.041,,,residential
37.655,,,residential
324.33000000000004,,,residential
78.895,25 mph,2,residential
80.848,25 mph,2,residential
172.496,,,residential
82.53,,,residential
227.026,25 mph,2,residential
70.619,25 mph,2,residential
82.421,,,residential
75.68,25 mph,2,residential
76.539,25 mph,2,residential
209.825,25 mph,2,residential
281.65500000000003,25 mph,2,residential
24.779,,,residential
77.965,,,residential
53.615,,,residential
39.152,,,residential
19.654,,,residential
63.988,,,residential
19.654,,,residential
53.615,,,residential
63.988,,,residential
43.229,,,residential
28.506,,,residential
28.506,,,residential
24.779,,,residential
12.217,,,residential
178.672,,,residential
164.954,,,residential
44.94499999999999,,2,unclassified
57.246,,2,tertiary
128.395,,2,tertiary
200.93200000000002,,2,tertiary
122.05199999999999,,2,tertiary
153.528,,2,tertiary
200.93200000000002,,2,tertiary
159.164,25 mph,,residential
79.293,,,residential
360.191,,,residential
79.293,,,residential
214.10200000000003,,,residential
237.08500000000006,,,residential
19.699,,,residential
62.232,,,tertiary
237.085,,,residential
6.372,,,residential
114.374,,,residential
174.305,,,residential
114.374,,,residential
37.561,,,residential
80.86399999999999,,,residential
106.362,,,residential
70.852,,,residential
101.01800000000001,,,residential
43.422999999999995,,,residential
76.656,,,residential
122.218,,,residential
70.53699999999999,,,residential
137.463,,,residential
41.126,,,residential
154.082,,,residential
78.71199999999999,,,tertiary
80.958,,,tertiary
151.576,,,residential
89.191,,,residential
79.791,,,residential
134.621,,,residential
96.32400000000001,,,residential
76.497,,,residential
140.777,,,residential
62.571,,,residential
68.159,,,residential
80.428,,,residential
145.97,,,residential
228.624,,,residential
80.441,,,residential
151.229,,,residential
182.82500000000002,,,residential
70.207,,,residential
75.556,25 mph,,residential
76.626,25 mph,,residential
152.09,,,residential
216.322,,,residential
76.198,,,residential
61.617,,,residential
59.314,,,residential
91.688,,,residential
33.726,,,residential
50.659,,,residential
77.8,,,residential
62.826,,,residential
49.774,,,residential
22.749,,,residential
21.611,,,residential
33.641,,,residential
104.471,,,residential
26.878,,,residential
42.465,,,residential
216.935,,,residential
87.899,25 mph,2,residential
71.658,25 mph,2,residential
149.673,,,residential
49.366,,,residential
26.878,,,residential
55.865,,,tertiary
76.917,,,tertiary
259.22,,,residential
240.454,,,residential
76.656,,,residential
77.114,,,residential
259.22,,,residential
211.342,35 mph,3,secondary
215.413,,,residential
14.078,,,residential
56.931000000000004,,,residential
183.79,,,residential
97.781,,,residential
262.25100000000003,,,residential
154.895,,,residential
42.781,,,residential
284.933,,,residential
12.945,,,residential
42.315999999999995,,,residential
77.297,,,residential
125.06200000000001,,,residential
78.584,,,residential
76.453,,,residential
125.062,,,residential
77.75500000000001,,,residential
76.999,,,tertiary
128.102,,,residential
77.328,,,tertiary
76.033,,,residential
128.10199999999998,,,residential
76.05099999999999,,,residential
56.124,,,residential
84.01499999999999,,,residential
55.4,,,residential
76.373,25 mph,2,residential
42.395,,,residential
243.395,,,residential
79.68299999999999,,,residential
187.174,,,residential
144.517,,,residential
104.81200000000001,25 mph,,residential
90.677,25 mph,,residential
158.351,25 mph,,residential
217.723,25 mph,1,secondary
438.807,,,residential
173.91100000000003,,,residential
42.379,,,residential
45.827,,,residential
230.951,,,residential
93.594,30 mph,2,secondary
98.009,30 mph,2,secondary
63.613,,,residential
34.514,30 mph,,tertiary
44.917,30 mph,,tertiary
38.234,,,residential
38.234,,,residential
200.324,,,residential
24.152,,,residential
62.461,,,residential
79.88,25 mph,2,residential
172.49599999999998,,,residential
86.334,25 mph,2,residential
70.317,,,tertiary
104.175,,,residential
42.692,,,tertiary
104.175,,,residential
79.085,,,residential
124.611,,,residential
110.078,,,residential
83.195,,,residential
79.085,,,residential
204.969,,,residential
205.065,,,residential
274.553,25 mph,2,residential
91.87200000000001,25 mph,1,residential
79.387,25 mph,2,residential
156.42700000000002,,,residential
106.908,,,residential
30.836,,,residential
54.345,,,residential
23.228,,2,residential
47.765,,2,residential
81.389,,2,residential
23.228,,2,residential
294.085,,,residential
86.578,,,residential
104.98299999999999,,,residential
73.548,,,residential
122.74,,,residential
79.23,,,residential
124.611,,,residential
77.502,,,residential
83.637,,,residential
86.403,,,residential
83.637,,,residential
163.726,,,residential
216.49,,,residential
174.99,,,residential
84.40599999999999,25 mph,2,residential
95.27799999999999,25 mph,2,residential
132.986,,,residential
80.481,,,residential
78.3,,,residential
258.64300000000003,,,residential
61.473,,,residential
37.561,,,residential
150.98000000000002,,,residential
174.48900000000003,,,residential
84.83200000000001,,,residential
174.489,,,residential
124.24100000000001,,,residential
81.748,,,residential
64.368,,,tertiary
72.349,,,tertiary
77.608,,,residential
81.74799999999999,,,residential
136.222,,,residential
195.58399999999997,,,residential
77.608,,,residential
88.22300000000001,,,residential
37.238,,,residential
81.53699999999999,,,residential
67.0,,,residential
278.546,,,residential
29.292,,,residential
77.321,,,residential
153.19500000000002,25 mph,"['2', '3']",residential
168.575,25 mph,"['2', '3']",residential
78.477,25 mph,2,tertiary
76.304,25 mph,2,tertiary
156.517,,,residential
78.219,,,residential
76.907,,,residential
78.989,,,residential
79.31200000000001,,,residential
156.51699999999997,,,residential
68.333,,,residential
95.22900000000001,25 mph,2,tertiary
75.091,25 mph,2,tertiary
35.317,,,residential
81.44100000000002,,,residential
139.047,,,residential
52.353,,,residential
81.441,,,residential
114.075,25 mph,,residential
71.209,,,residential
35.422,,,residential
360.37299999999993,,,residential
135.531,25 mph,,residential
121.097,,,residential
72.601,,,residential
160.303,,,residential
68.574,,,residential
78.48400000000001,,,residential
49.633,,,residential
69.551,,,residential
38.686,,,residential
49.633,,,residential
10.385,,,residential
69.025,,,residential
68.201,,,residential
133.192,,,residential
94.598,,,residential
84.664,25 mph,,residential
135.236,25 mph,,residential
63.391,,,residential
46.068,35 mph,3,primary
78.06,,,residential
38.862,,,residential
87.762,,,residential
41.593,,,residential
31.616,,,residential
58.328,,,residential
238.704,,,residential
56.086999999999996,,,residential
70.09700000000001,,,residential
56.103,,,residential
89.382,,,residential
81.68,25 mph,,residential
223.571,25 mph,,residential
85.794,30 mph,2,secondary
130.818,30 mph,2,secondary
30.613,,,residential
131.906,,,residential
239.167,,,residential
79.287,,,residential
62.141,,,residential
86.431,,,residential
75.719,,,residential
171.371,,,residential
137.446,,,residential
86.431,,,residential
68.259,,2,tertiary
22.746,,2,tertiary
128.929,,,residential
125.69600000000001,,,residential
55.168,,,residential
297.879,,,residential
405.294,,,residential
79.489,,,residential
190.416,,,residential
79.195,,,residential
84.72399999999999,,,residential
11.118,,,residential
159.236,,,residential
77.844,,,tertiary
78.623,,,residential
35.587,,,residential
67.433,,,residential
77.557,,,residential
77.164,,,residential
130.239,,,residential
194.215,,,residential
83.629,,,residential
85.438,,,residential
79.89,,,residential
82.684,,,residential
138.217,,,residential
53.126,,,residential
79.89,,,residential
224.333,,,residential
53.126,,,residential
87.347,,,residential
264.876,,,residential
71.789,,,residential
94.417,,,residential
320.716,,,residential
198.17899999999997,,,residential
78.19000000000001,,,residential
126.477,30 mph,2,secondary
160.601,,,residential
83.147,,,tertiary
33.066,,,tertiary
33.066,,,tertiary
51.432,,,tertiary
96.11699999999999,,,residential
80.898,,,residential
123.113,,,residential
181.04,,,residential
105.381,,,residential
80.285,,,residential
54.668,,,residential
39.694,,,residential
81.76,,,residential
37.836,,,residential
72.065,,,residential
77.114,,,residential
216.766,,,residential
151.361,,,residential
76.363,,,residential
216.766,,,residential
51.056,,,residential
32.684,,,residential
39.29,,,residential
77.01599999999999,,,residential
32.684,,,residential
28.269,,,residential
77.01599999999999,,,residential
45.519,,,residential
28.269,,,residential
11.337,,,tertiary_link
117.54299999999999,,,residential
63.93299999999999,,3,tertiary
117.54299999999999,,,residential
114.85600000000002,,,residential
131.788,,,residential
52.362,,,tertiary
99.19299999999998,,,tertiary
129.291,25 mph,,residential
82.09,,,residential
874.2769999999999,25 mph,,residential
84.134,,,residential
90.508,,,residential
113.776,,,residential
80.18799999999999,,,residential
84.13399999999999,,,residential
116.22399999999999,,,residential
78.407,,,residential
80.258,,,residential
102.916,25 mph,,residential
109.452,25 mph,,residential
81.632,,,residential
78.407,,,residential
112.78300000000002,,,residential
16.099,,1,residential
12.792,,1,residential
38.841,,1,residential
12.792,,1,residential
16.099,,1,residential
125.17300000000002,,2,residential
78.78399999999999,,2,residential
92.60400000000001,,,residential
96.43299999999999,,,residential
57.294,25 mph,,residential
76.349,25 mph,,residential
173.783,25 mph,,residential
66.762,25 mph,2,residential
156.526,25 mph,2,residential
98.0,,,residential
73.919,25 mph,2,residential
75.68,25 mph,2,residential
288.781,25 mph,,residential
206.865,25 mph,,residential
73.919,25 mph,2,residential
76.204,25 mph,2,residential
203.696,25 mph,,residential
296.42499999999995,25 mph,,residential
42.395,,,residential
75.952,,,residential
84.55,,,residential
42.166000000000004,,,residential
4.023,,,residential
101.589,,,residential
183.798,,,residential
107.987,,,residential
79.516,,,residential
121.91000000000001,,,residential
298.8279999999999,,,residential
102.15799999999999,,,residential
78.691,,,residential
234.01999999999998,,,residential
49.913,,,residential
177.035,,,residential
136.495,,,residential
112.858,,,residential
78.989,,,residential
156.296,,,residential
77.02499999999999,,,residential
78.217,,,tertiary
78.857,,,tertiary
232.329,,,residential
207.687,,,residential
79.419,,,tertiary
79.602,,,tertiary
230.55300000000003,,,residential
208.948,,,residential
77.906,,,tertiary
61.682,,,tertiary
212.481,,,residential
227.675,,,residential
78.82100000000001,,,tertiary
214.391,35 mph,3,secondary
51.611999999999995,,3,tertiary
208.13099999999997,35 mph,3,secondary
81.643,,,tertiary
127.592,,3,tertiary
16.738999999999997,,,residential
81.64299999999999,,,tertiary
208.282,,3,tertiary
77.853,25 mph,2,tertiary
78.477,25 mph,2,tertiary
156.296,,,residential
89.894,25 mph,2,unclassified
79.646,25 mph,2,residential
128.814,,,residential
82.06400000000001,25 mph,2,residential
78.593,,,residential
172.34900000000002,,,residential
80.687,,,residential
30.307,25 mph,,residential
79.294,25 mph,,residential
227.44099999999997,,,residential
197.58900000000003,,,residential
227.441,,,residential
79.07199999999999,,,residential
196.826,,,residential
32.425,,,residential
30.307,25 mph,,residential
49.211,25 mph,,residential
106.472,,,residential
29.51,,,residential
178.855,,,residential
104.473,,,residential
370.97999999999996,,,residential
286.932,,,residential
79.588,,,residential
249.513,25 mph,,residential
79.20500000000001,,,residential
79.12700000000001,,,residential
141.498,25 mph,,residential
287.469,25 mph,,residential
77.919,,,residential
79.20500000000001,,,residential
124.875,25 mph,,residential
287.491,25 mph,,residential
77.919,,,residential
75.656,,,residential
286.223,25 mph,,residential
35.265,,,residential
55.7,,,residential
89.91799999999999,,,residential
151.361,,,residential
31.377,,,residential
89.702,,,residential
124.786,,,residential
73.114,,,residential
100.692,30 mph,2,tertiary
127.846,,,residential
122.82300000000001,30 mph,2,tertiary
105.836,,,residential
125.99299999999998,,,residential
105.279,,,residential
79.408,,,residential
168.73399999999998,,,residential
100.974,,,tertiary
30.716,,,tertiary
50.298,,,residential
100.974,,,tertiary
266.174,25 mph,,residential
160.085,25 mph,,residential
120.24000000000001,,,tertiary
49.300000000000004,,,tertiary
30.502000000000002,,,tertiary
44.922000000000004,,,residential
338.45200000000006,25 mph,,residential
80.13900000000001,,,tertiary
110.88900000000001,,,tertiary
211.781,,,residential
311.617,,,tertiary
89.136,,,tertiary
80.291,,,tertiary
118.471,,,residential
116.63,,,tertiary
107.321,,,tertiary
178.855,,,residential
75.32199999999999,,,tertiary
189.031,,,tertiary
106.472,,,residential
254.95700000000002,,,residential
75.322,,,tertiary
1191.1039999999998,,,residential
98.17399999999999,,,residential
59.756,,,residential
57.237,,,residential
14.032,,,residential
59.756,,,residential
59.158,,,residential
57.841,,,residential
41.285,20 mph,1,residential
396.19599999999997,20 mph,1,residential
77.354,25 mph,2,tertiary
95.22900000000001,25 mph,2,tertiary
137.83999999999997,,,residential
78.613,25 mph,,residential
78.895,,,residential
79.414,,,residential
214.59900000000002,,,residential
238.62699999999995,,,residential
150.245,,,residential
214.59900000000002,,,residential
79.19,,,residential
80.45400000000001,,,residential
179.938,,,residential
62.215,,,residential
80.428,,,residential
78.017,,,residential
179.938,,,residential
79.544,,4,tertiary
79.242,,3,tertiary
24.367,,,residential
61.538,,,residential
195.909,,,residential
77.897,,,residential
61.538,,,residential
171.878,,,residential
87.594,,,residential
77.154,,,residential
71.423,,,residential
89.863,,,residential
19.449,,,residential
74.217,,,residential
130.072,,,residential
205.205,,,residential
98.48100000000001,,,residential
90.671,,,residential
106.37899999999999,,,residential
205.205,,,residential
96.221,,,residential
89.815,,,residential
194.241,,,residential
35.587,,,residential
90.67099999999999,,,residential
76.39699999999999,,,residential
193.094,,,residential
112.43900000000001,,,residential
89.815,,,residential
259.841,,,residential
236.456,,,residential
193.09400000000002,,,residential
66.733,,,residential
77.493,,,tertiary
91.41,,,tertiary
66.733,,,residential
139.57,,,residential
108.22200000000001,,,residential
80.126,,,tertiary
241.427,,,residential
108.22200000000001,,,residential
76.086,,,tertiary
241.427,,,residential
227.895,,,residential
79.211,,,residential
130.301,,,residential
29.169,,,residential
186.46599999999998,,,residential
42.229,35 mph,3,secondary
46.534,,,residential
80.458,,,residential
88.202,,,residential
103.053,35 mph,3,secondary
77.984,,,residential
236.987,,,residential
54.220000000000006,,,residential
88.058,35 mph,3,secondary
205.785,,,residential
195.977,,,residential
88.89000000000001,,,residential
85.035,25 mph,,residential
31.004,,,residential
184.977,25 mph,,residential
78.649,,,residential
78.663,,,residential
89.702,,,residential
104.198,,,residential
28.592,,,residential
54.908,,,residential
108.203,,,residential
73.95,,,residential
245.985,,,residential
79.861,,,residential
80.696,,,residential
46.054,,,residential
34.731,,,residential
100.94999999999999,,,residential
29.346,,,residential
82.852,,,residential
134.808,,,residential
29.04,,,residential
12.225,,,residential
94.953,,,residential
69.78399999999999,,,residential
29.04,,,residential
16.804,,,residential
16.804,,,residential
124.241,,,residential
43.228,,,residential
40.282,,,residential
48.949,,,residential
79.448,,,residential
193.511,,,residential
126.99199999999999,,,residential
80.234,,,residential
81.322,,,residential
147.743,,,residential
168.512,,,residential
79.478,,,residential
80.234,,,residential
136.877,,,residential
186.976,,,residential
73.96000000000001,,,residential
223.153,35 mph,3,secondary
105.285,35 mph,3,secondary
78.47099999999999,,,residential
38.225,,,residential
292.79699999999997,,,residential
46.3,,,residential
129.291,25 mph,,residential
36.927,25 mph,,residential
248.791,,,residential
21.659,25 mph,,residential
77.158,25 mph,,residential
79.107,,,residential
34.801,,,residential
102.383,,,residential
41.161,,,residential
99.509,,,residential
155.112,,,residential
96.03800000000001,,,residential
180.737,,,residential
82.872,,,residential
182.891,,,residential
209.023,,,residential
185.51399999999998,,,residential
71.256,20 mph,2,residential
88.513,20 mph,,residential
78.995,20 mph,,residential
180.916,20 mph,,residential
211.817,20 mph,,residential
215.467,20 mph,,residential
180.916,20 mph,,residential
88.37800000000001,20 mph,,residential
259.677,20 mph,,residential
80.749,,,residential
83.171,,,residential
79.62100000000001,,,residential
76.93400000000001,,,residential
175.415,,,residential
80.09299999999999,,,residential
79.448,,,residential
77.502,,,residential
244.36,,,residential
127.584,,,residential
113.079,,,residential
183.59199999999998,30 mph,2,secondary
92.408,30 mph,2,secondary
46.823,,,residential
295.304,25 mph,,residential
26.545,25 mph,2,residential
51.992000000000004,25 mph,3,residential
64.446,,,residential
24.367,,,residential
271.689,25 mph,,residential
300.486,,,residential
50.27499999999999,25 mph,,residential
17.613,30 mph,,tertiary
46.398,,,residential
142.596,30 mph,,tertiary
16.298,30 mph,,tertiary
22.178,30 mph,,tertiary
166.07599999999996,,,residential
227.712,,,residential
207.648,,,residential
75.96799999999999,,,residential
77.10799999999999,,,residential
181.36599999999999,20 mph,,residential
187.70200000000003,20 mph,,residential
101.657,20 mph,,residential
64.0,,,residential
43.411,,,residential
80.42999999999999,,,residential
78.25299999999999,,,residential
213.813,25 mph,2,residential
172.294,25 mph,2,residential
76.048,,,residential
75.563,,,residential
184.533,,,residential
168.18900000000002,,,residential
109.371,,,residential
75.609,,,residential
168.84799999999998,,,residential
188.515,,,residential
192.241,,,residential
79.08500000000001,,,residential
210.30200000000002,,,residential
740.59,,,residential
78.823,,,residential
35.265,,,residential
104.198,,,residential
47.959,,,residential
13.725,25 mph,,residential
24.067,,,residential
158.25500000000002,25 mph,,residential
24.067,,,residential
78.473,,,residential
76.351,,,residential
139.764,,,residential
76.955,,,residential
115.851,,,residential
90.652,,,residential
79.818,,,residential
59.741,,,residential
165.03099999999998,,,residential
42.42,,,tertiary
85.40599999999999,,,residential
102.204,,,tertiary
78.648,,,residential
193.042,,,residential
271.13800000000003,,,residential
77.44300000000001,,,residential
147.331,25 mph,,residential
60.876999999999995,25 mph,,residential
37.278999999999996,,,residential
79.239,,,residential
177.86700000000002,25 mph,,residential
218.756,25 mph,,residential
82.775,,,residential
46.103,,,residential
58.69400000000001,,,residential
84.723,35 mph,3,secondary
75.22,,,residential
43.422999999999995,,,residential
210.822,,,residential
80.121,,,residential
77.978,,,residential
79.893,,,residential
31.065,,,residential
48.949,,,residential
78.277,,2,residential
42.507,,,residential
31.065,,,residential
187.60000000000002,,,residential
249.313,25 mph,,residential
99.786,30 mph,2,secondary
121.76899999999999,30 mph,2,secondary
142.284,25 mph,,residential
249.313,25 mph,,residential
126.823,,,residential
98.14099999999999,,,residential
49.97,,,residential
142.284,25 mph,,residential
127.977,,,residential
79.04,,,residential
63.35,,,residential
83.15599999999999,,,residential
63.35,,,residential
35.408,,,residential
82.743,,,residential
271.46399999999994,30 mph,2,secondary
320.817,30 mph,"['2', '3']",secondary
44.093999999999994,,,residential
82.743,,,residential
95.675,,,residential
87.542,,,residential
75.247,,,residential
105.279,,,residential
73.744,,,residential
78.457,,,residential
184.85,,,residential
137.786,,,residential
203.63100000000003,,,residential
76.128,,,residential
137.78599999999997,,,residential
47.361,,,residential
47.361,,,residential
151.654,,,residential
129.108,25 mph,"['4', '2']",tertiary
86.94399999999999,25 mph,2,tertiary
151.654,,,residential
91.432,,,residential
135.981,,,residential
137.94199999999998,,,residential
118.67599999999999,,,residential
95.745,,,residential
103.76899999999999,,,residential
83.179,,,residential
165.078,35 mph,3,secondary
303.35900000000004,,,residential
9.353,25 mph,2,residential
126.443,25 mph,2,residential
75.18199999999999,25 mph,"['2', '3']",secondary
52.945,25 mph,2,residential
87.899,25 mph,2,residential
79.63,,,residential
163.36,,,residential
67.467,,,residential
80.0,25 mph,2,residential
80.613,25 mph,2,residential
79.216,,,residential
78.895,,,residential
217.88199999999998,,,residential
228.777,,,residential
81.496,,,residential
298.303,,,residential
79.896,,,residential
232.597,,,residential
79.896,,,residential
97.97000000000001,,,residential
133.397,,,residential
123.44200000000001,,,residential
30.865000000000002,,,residential
334.87199999999996,,,residential
42.510999999999996,,,residential
157.91,,,tertiary
256.35699999999997,,,tertiary
76.113,25 mph,2,tertiary
195.577,,,residential
84.99,25 mph,2,tertiary
64.622,,,residential
192.241,,,residential
149.918,25 mph,,residential
145.42700000000002,25 mph,,residential
228.529,,,residential
79.15299999999999,25 mph,,residential
49.211,25 mph,,residential
194.334,,,residential
79.297,,,residential
89.001,,,residential
52.309,,,residential
390.52700000000004,,,residential
93.69,,,residential
154.174,,,residential
95.173,,,residential
76.817,,,residential
237.057,,,residential
83.19500000000001,,,residential
34.741,,,residential
79.526,,,residential
176.33599999999998,,,residential
79.219,,,residential
69.858,25 mph,2,residential
10.431,,,residential
70.247,25 mph,2,residential
69.966,25 mph,2,residential
143.66299999999998,25 mph,,residential
146.285,25 mph,,residential
73.882,25 mph,2,residential
68.62,25 mph,2,residential
136.463,25 mph,,residential
142.246,25 mph,,residential
72.275,,,residential
58.674,25 mph,,residential
50.374,25 mph,,residential
168.16,,,residential
137.728,,,residential
168.16,,,residential
115.287,,,residential
137.728,,,residential
81.12899999999999,,,residential
93.743,,,residential
187.632,,,residential
123.872,,,residential
72.105,,,residential
74.844,,,residential
338.619,,,residential
188.717,,,residential
64.686,,,residential
84.939,,,residential
438.399,,,residential
75.576,,,residential
14.303,,,residential
27.226,,,residential
14.303,,,residential
42.181,,,residential
27.226,,,residential
61.887,25 mph,,residential
136.001,25 mph,,residential
115.581,,,residential
43.118,,,residential
77.746,,,residential
87.95,25 mph,1,tertiary
121.077,,,residential
94.823,25 mph,2,tertiary
85.476,25 mph,2,residential
46.039,25 mph,2,residential
154.174,,,residential
79.865,,,residential
153.36599999999999,,,residential
110.983,,,residential
94.798,,,residential
66.919,,,residential
33.415,,,residential
91.412,,,residential
69.145,,,residential
106.314,,,residential
58.324,,,residential
76.87,,,residential
76.497,,,residential
115.566,,,residential
177.195,,,residential
68.159,,,residential
45.662,,,residential
365.235,,,residential
115.566,,,residential
84.325,25 mph,,residential
123.771,25 mph,,residential
178.389,,,residential
62.315,25 mph,2,residential
145.686,25 mph,2,residential
77.042,,,residential
39.468,,,residential
25.676000000000002,,,tertiary
43.904,,,residential
39.468,,,residential
16.117,,,residential
16.117,,,residential
47.090999999999994,,,residential
80.982,,,residential
131.788,,,residential
166.25900000000001,,,residential
200.482,25 mph,,residential
88.56899999999999,,,residential
116.43,,,residential
67.638,,,residential
68.019,25 mph,,residential
41.089,,,residential
52.012,,,residential
54.065,,,residential
19.627,,,residential
54.006,,,residential
41.089,,,residential
42.028,25 mph,,residential
55.643,25 mph,,residential
82.188,25 mph,,residential
54.283,,,residential
23.802,,,residential
82.542,,,residential
53.533,,,residential
23.802,,,residential
194.94899999999998,,,residential
104.429,,,residential
145.347,,,residential
26.891,,,tertiary
230.37900000000002,,,residential
51.089,,,tertiary
92.049,20 mph,,residential
115.299,30 mph,4,secondary
74.659,35 mph,3,primary
73.74,25 mph,,residential
102.022,,,residential
30.019,,,residential
38.875,,,residential
184.533,,,residential
76.409,,,residential
107.24699999999999,,,residential
188.515,,,residential
100.273,20 mph,,residential
181.36599999999999,20 mph,,residential
79.503,20 mph,,residential
211.83999999999997,20 mph,,residential
43.93,,,residential
83.346,,,residential
70.317,,,tertiary
133.001,,,tertiary
139.099,,,residential
76.161,,,tertiary
198.505,,,residential
81.24600000000001,,,tertiary
151.109,,,residential
79.28399999999999,,,tertiary
78.71199999999999,,,tertiary
78.977,,,tertiary
81.87,,,tertiary
132.549,,,tertiary
203.00300000000001,,,tertiary
83.88600000000001,,,tertiary
82.004,,,residential
101.032,,,residential
83.78500000000001,,,residential
93.414,,,residential
78.952,,,residential
79.19,,,residential
150.71,,,residential
217.88199999999998,,,residential
228.777,,,residential
80.325,,,residential
81.20200000000001,,,residential
190.254,,,residential
78.348,,,residential
80.325,,,residential
194.98000000000002,,,residential
232.597,,,residential
15.952,,,residential
17.665,,,residential
15.952,,,residential
36.889,,,residential
17.665,,,residential
40.437,,,residential
31.866999999999997,,,residential
81.789,25 mph,2,residential
42.965999999999994,25 mph,2,secondary
34.726,,,residential
85.225,25 mph,"['2', '3']",tertiary
78.821,25 mph,"['2', '3']",tertiary
305.288,25 mph,,residential
78.559,,,residential
153.743,,,residential
30.466,,,residential
48.553,,,residential
81.458,,,residential
204.862,,,residential
256.217,,,residential
117.494,,,residential
79.30300000000001,,,residential
54.065000000000005,,,residential
42.443,,,residential
379.30600000000015,,,residential
86.266,,,residential
22.111,,,residential
249.10399999999998,,,residential
73.949,,,residential
86.266,,,residential
149.166,,,residential
79.065,,,residential
107.08,,,residential
80.114,,,residential
179.21099999999998,25 mph,"['2', '1']",secondary
111.122,25 mph,"['2', '1']",tertiary
110.48,25 mph,1,secondary
77.83000000000001,,,residential
75.40599999999999,,,residential
234.499,,,residential
130.239,,,residential
75.764,,,residential
81.53,,,residential
94.293,,,tertiary
39.923,,,tertiary
128.36599999999999,,,residential
93.414,,,residential
75.76400000000001,,,residential
94.65299999999999,,,residential
36.242,,,residential
79.619,,,residential
85.625,,,residential
252.06500000000003,,,residential
79.619,,,residential
254.574,,,residential
344.682,,,residential
271.495,,,residential
53.047,,,residential
40.076,,,residential
13.834,,,residential
271.495,,,residential
146.40699999999998,,,residential
127.03699999999999,,,residential
37.589999999999996,,,residential
174.184,,,residential
79.03999999999999,,,residential
72.311,,,residential
344.29600000000005,,,residential
76.785,,,residential
216.599,,,residential
250.205,,2,residential
79.131,,,residential
167.346,,,residential
253.50599999999997,25 mph,,residential
155.40699999999998,25 mph,,residential
77.662,25 mph,,residential
78.231,25 mph,,residential
76.36299999999999,25 mph,,residential
75.75,25 mph,,residential
155.40699999999998,25 mph,,residential
76.80499999999999,25 mph,,residential
58.247,,,residential
58.247,,,residential
65.265,,,residential
262.469,,,residential
74.26899999999999,,,residential
199.04500000000002,,,residential
78.345,,,residential
84.974,,,residential
97.089,25 mph,,residential
97.089,25 mph,,residential
65.636,25 mph,2,secondary
96.42,,,residential
69.921,,,residential
118.304,,,residential
85.684,,,residential
81.101,25 mph,,residential
81.386,25 mph,,residential
221.787,,,residential
144.20399999999998,,,residential
87.135,25 mph,,residential
98.64,25 mph,,residential
57.72,,,residential
93.861,,,residential
65.968,,,residential
41.357,,,residential
57.72,,,residential
56.586,,2,tertiary
239.167,,,residential
83.89900000000002,,2,tertiary
80.079,,2,tertiary
84.403,,1,tertiary
77.28999999999999,,2,tertiary
171.371,,,residential
30.505,,2,tertiary
9.917,,1,tertiary
30.464,,2,tertiary
52.735,,3,tertiary
87.839,,2,tertiary
30.505,,2,tertiary
52.735,,3,tertiary
77.28999999999999,,2,tertiary
63.926,,,residential
179.86700000000002,,,residential
234.07099999999997,,,residential
79.239,,,residential
82.53,,,residential
225.57600000000002,25 mph,,residential
201.947,25 mph,,residential
132.50300000000001,,,residential
84.269,,,residential
85.502,25 mph,2,residential
81.222,25 mph,2,residential
82.724,,,residential
78.92,25 mph,2,tertiary
72.601,25 mph,2,tertiary
136.248,,,residential
66.77,,,residential
141.08,,,residential
38.414,,,residential
56.357,,,residential
65.265,,,residential
65.96799999999999,,,residential
74.868,25 mph,2,residential
5.434,25 mph,2,residential
72.375,,,residential
80.09299999999999,,,residential
149.166,,,residential
30.765,,,residential
126.054,35 mph,3,secondary
80.374,,,residential
30.765,,,residential
122.799,,,residential
40.86,,,residential
120.22200000000001,,,residential
44.012,,,residential
179.781,,,residential
13.816,,,residential
122.612,,,residential
380.2490000000001,15 mph,,residential
24.456,,,residential
15.849,,,residential
74.67399999999999,,,residential
15.849,,,residential
24.456,,,residential
18.729,,,residential
149.96200000000002,,,residential
214.102,,,residential
256.35699999999997,,,tertiary
152.70400000000004,,3,tertiary
43.603,,,residential
247.989,,,residential
239.002,,"['4', '3']",tertiary
112.57300000000001,,,tertiary
106.93599999999999,,,residential
38.953,,,tertiary
239.002,,"['4', '3']",tertiary
99.119,,,residential
